driver_id,driver_name,vehicle_type,city,join_date,rating,status
D08587,Brian Erickson,Electric,Bedok,2019-01-13,3.93,Inactive
D08588,Luis Hall,MPV,Ang Mo Kio,2022-06-28,4.45,Active
D08589,Devon White,Electric,Jurong,2021-07-18,4.78,Active
D08590,Michael Bowers,SUV,Punggol,2022-06-06,3.64,Active
D08591,Tracie Chavez,Premium,Ang Mo Kio,2022-01-07,4.41,Inactive
D08592,Stephanie Morrison,Premium,Tampines,2022-11-18,3.72,Active
D08593,Brianna Williams,Sedan,Bishan,2021-08-24,3.59,Active
D08594,Cynthia Harrison,Premium,Punggol,2023-11-26,3.59,Active
D08595,Mrs. Meagan Williams PhD,Sedan,Bedok,2020-04-19,3.81,Active
D08596,Diane Wright,MPV,Bishan,2026-06-27,4.08,Active
D08597,James Williams,Hatchback,Jurong,2019-05-24,4.64,Active
D08598,Amy Stone,Sedan,Singapore,2021-12-04,4.76,Active
D08599,Karen Wallace,Sedan,Yishun,2020-10-02,4.67,Active
D08600,Ryan Gonzalez,Electric,Bishan,2025-04-20,4.01,Inactive
D08601,Alexander Miles,Hatchback,Yishun,2023-02-19,4.0,Active
D08602,Anthony Buckley,Hatchback,Punggol,2021-10-12,3.55,Active
D08603,Paula Hamilton,Hatchback,Ang Mo Kio,2022-07-28,3.84,Active
D08604,Jeremy Arnold,MPV,Tampines,2024-12-06,4.31,Active
D08605,Jason Bird,Electric,Singapore,2022-01-20,4.86,Active
D08606,Leonard Armstrong,Electric,Singapore,2018-10-07,4.67,Active
D08607,Ana Bowers,Sedan,Singapore,2019-03-27,3.75,Active
D08608,Mr. John Washington,SUV,Toa Payoh,2021-08-13,3.98,Active
D08609,Drew Wilson,MPV,Punggol,2026-07-20,4.92,Inactive
D08610,Brian Maxwell,MPV,Singapore,2025-11-28,4.54,Active
D08611,Kayla Nash,Premium,Ang Mo Kio,2022-05-24,3.88,Active
D08612,Jordan White,Premium,Singapore,2019-03-04,3.89,Active
D08613,Robert Kelly,MPV,Bishan,2019-06-04,4.08,Active
D08614,Kyle Johnson,Electric,Yishun,2020-04-12,4.26,Active
D08615,Peter Peterson,Sedan,Tampines,2019-08-23,4.28,Active
D08616,Scott Simmons,Hatchback,Punggol,2021-08-01,3.56,Active
D08617,Anthony Rogers,Hatchback,Tampines,2023-09-14,4.93,Active
D08618,Lindsay Hammond,Sedan,Tampines,2022-07-24,4.51,Active
D08619,Jonathan Brady,MPV,Punggol,2022-09-14,4.69,Active
D08620,Nathan Wilson,MPV,Punggol,2025-01-08,3.64,Active
D08621,Michelle Phillips,Hatchback,Punggol,2020-05-23,3.91,Active
D08622,Brady Hill,Premium,Tampines,2024-08-01,3.74,Active
D08623,Dawn Gordon,Premium,Bedok,2019-07-19,3.61,Active
D08624,David Harding,Hatchback,Singapore,2019-03-20,3.54,Active
D08625,Nancy Armstrong,SUV,Yishun,2022-04-28,3.99,Active
D08626,Jonathan Caldwell,Electric,Jurong,2021-11-14,4.15,Active
D08627,Kathleen Bush,Electric,Toa Payoh,2021-07-02,3.86,Active
D08628,Eric Hall,MPV,Punggol,2022-09-09,3.59,Active
D08629,Rodney Avery,Premium,Toa Payoh,2023-01-23,3.66,Active
D08630,Rebecca James,Sedan,Yishun,2026-05-26,3.89,Inactive
D08631,Michael Freeman,MPV,Bishan,2021-03-24,3.68,Active
D08632,Anna Avila,Sedan,Toa Payoh,2023-10-20,4.39,Active
D08633,Mary Sparks,SUV,Tampines,2019-08-27,3.93,Active
D08634,Steven Brown,Hatchback,Bedok,2024-01-06,4.01,Active
D08635,John Soto,Electric,Punggol,2024-10-28,4.85,Active
D08636,Julie Glass,Hatchback,Toa Payoh,2018-11-02,3.91,Active
D08637,Claudia Moore,SUV,Jurong,2022-04-18,3.59,Active
D08638,Kevin Durham,Premium,Ang Mo Kio,2022-04-27,4.08,Active
D08639,Keith Aguilar,MPV,Ang Mo Kio,2023-11-15,3.7,Active
D08640,Samantha Rosales,Hatchback,Tampines,2025-10-30,3.82,Active
D08641,Matthew Stout,MPV,Jurong,2025-12-07,4.74,Active
D08642,Brooke Adkins,MPV,Toa Payoh,2021-08-05,3.86,Active
D08643,William Deleon,SUV,Yishun,2021-04-11,3.75,Active
D08644,Christopher Sullivan,Electric,Singapore,2019-02-13,3.74,Active
D08645,Mary Elliott,Sedan,Bishan,2026-05-23,4.25,Active
D08646,Kathryn Schultz,SUV,Bedok,2018-12-16,4.51,Active
D08647,Christopher Salazar,SUV,Woodlands,2022-10-25,4.4,Active
D08648,Lisa Smith,Electric,Toa Payoh,2025-08-20,4.42,Active
D08649,Samantha Bonilla,SUV,Yishun,2019-06-26,3.67,Active
D08650,Eric Burgess,Sedan,Bishan,2022-07-31,4.21,Active
D08651,Brandi Diaz,Premium,Jurong,2020-10-26,4.83,Active
D08652,Michelle Wilson,Premium,Yishun,2023-10-24,4.98,Active
D08653,Shelley Williams,Sedan,Woodlands,2026-03-03,4.95,Active
D08654,Dustin Scott,Premium,Singapore,2020-04-30,3.55,Active
D08655,Robin Everett,Sedan,Ang Mo Kio,2021-08-26,4.85,Active
D08656,Sandra Jones,SUV,Woodlands,2021-06-07,3.75,Active
D08657,Gina Thompson,SUV,Toa Payoh,2019-01-27,4.62,Active
D08658,Kelly Perez,Premium,Bedok,2021-01-26,3.59,Active
D08659,Kyle Peters DDS,Sedan,Punggol,2020-10-12,4.88,Active
D08660,Abigail Holder,Premium,Yishun,2024-05-20,4.37,Active
D08661,Andrew Warren,Hatchback,Punggol,2020-03-29,4.85,Active
D08662,Samantha Hamilton,Hatchback,Woodlands,2021-04-13,4.92,Active
D08663,Jeffrey Hill,Sedan,Woodlands,2026-06-29,4.64,Active
D08664,Leah Murray DVM,Electric,Tampines,2024-12-23,3.99,Suspended
D08665,Bryan Walker,Premium,Jurong,2022-05-07,4.61,Active
D08666,Tina Harris,Sedan,Jurong,2024-03-15,3.53,Active
D08667,Lisa Shaw,Hatchback,Tampines,2022-12-03,4.27,Active
D08668,Marie Lam,Hatchback,Bedok,2021-07-02,4.21,Active
D08669,Christian Webb,Sedan,Toa Payoh,2023-10-11,3.82,Active
D08670,Brian King,Hatchback,Toa Payoh,2019-05-19,4.15,Active
D08671,Jason Fuller,Sedan,Toa Payoh,2019-06-13,4.23,Active
D08672,Albert Durham,Hatchback,Ang Mo Kio,2023-03-17,4.97,Active
D08673,Tracy Webster,Hatchback,Woodlands,2022-01-24,4.56,Active
D08674,Christine Baker,Premium,Woodlands,2023-08-05,4.05,Active
D08675,Brandon Gardner,Electric,Yishun,2020-02-29,4.34,Active
D08676,Sara Gibson,Electric,Tampines,2019-07-28,4.17,Active
D08677,Sarah Williams,SUV,Ang Mo Kio,2023-01-13,4.07,Active
D08678,Audrey Pineda,Premium,Punggol,2022-09-01,3.99,Active
D08679,Bailey Torres,Hatchback,Ang Mo Kio,2021-07-30,4.12,Active
D08680,David Ruiz,Premium,Toa Payoh,2023-02-05,4.83,Active
D08681,Sandra Thompson,Premium,Bishan,2024-09-22,4.09,Inactive
D08682,Kelly Barry,SUV,Toa Payoh,2020-10-18,3.54,Active
D08683,Dawn Tucker,Premium,Punggol,2021-12-12,3.62,Active
D08684,Elizabeth Pratt,Premium,Bedok,2022-07-15,4.68,Inactive
D08685,Rebecca Rogers,Hatchback,Bishan,2024-09-21,4.54,Active
D08686,Jessica Moore,SUV,Ang Mo Kio,2021-02-18,3.67,Active
D08687,Sheila Burnett,Sedan,Jurong,2019-07-21,3.69,Active
D08688,Samantha Kelly,Sedan,Bishan,2019-09-05,3.52,Active
D08689,Amanda Davis,Premium,Bishan,2020-07-30,4.71,Active
D08690,Jason Schultz,Electric,Punggol,2024-12-21,4.26,Active
D08691,Tonya Bartlett,MPV,Woodlands,2025-04-04,3.88,Active
D08692,Joshua Robinson,Electric,Bedok,2024-05-21,3.61,Active
D08693,Kayla Peters,Sedan,Toa Payoh,2022-11-08,3.82,Active
D08694,Michael Austin,MPV,Tampines,2024-06-28,4.1,Active
D08695,Michael Dougherty,Premium,Jurong,2024-07-24,3.82,Active
D08696,John Simpson,Premium,Bedok,2018-10-24,4.47,Active
D08697,Paul Norton,Sedan,Tampines,2024-09-19,3.92,Active
D08698,Ricky Jenkins,MPV,Bishan,2024-08-22,4.57,Active
D08699,Alex Johnson,SUV,Punggol,2025-08-28,4.13,Active
D08700,Karen Murphy,SUV,Tampines,2020-02-20,3.73,Active
D08701,Jeremiah Christensen,MPV,Tampines,2024-12-10,3.72,Active
D08702,Vincent Holmes,Hatchback,Singapore,2023-05-17,3.9,Active
D08703,Amanda Jackson,Electric,Toa Payoh,2021-01-08,4.25,Inactive
D08704,Patricia Lucas,Hatchback,Singapore,2024-10-22,4.61,Active
D08705,Daniel Navarro,Electric,Woodlands,2021-07-21,4.5,Active
D08706,Eric Bennett,MPV,Yishun,2023-07-03,4.58,Active
D08707,Jamie Mason,MPV,Tampines,2019-10-29,4.71,Active
D08708,Jeffery Mcclain,MPV,Singapore,2022-02-02,4.15,Active
D08709,Brian Allen,SUV,Singapore,2021-08-06,4.03,Active
D08710,Carmen Young,Sedan,Tampines,2026-02-08,4.52,Active
D08711,John House,MPV,Yishun,2022-12-07,3.75,Active
D08712,Gloria Stevens,Electric,Jurong,2019-07-30,4.14,Active
D08713,Alexis Jackson,SUV,Ang Mo Kio,2021-10-27,4.69,Active
D08714,Elizabeth Schmidt,Sedan,Punggol,2025-07-18,4.76,Active
D08715,Scott Marsh,Sedan,Jurong,2025-02-20,3.7,Suspended
D08716,Melissa Gonzalez,Sedan,Jurong,2022-04-16,3.85,Inactive
D08717,Monica Chaney,SUV,Jurong,2026-02-02,4.25,Active
D08718,Kimberly Chandler,Premium,Bedok,2026-05-27,4.62,Active
D08719,Tyler Burton,SUV,Singapore,2019-06-26,4.19,Active
D08720,Charles Floyd,Sedan,Singapore,2024-03-13,3.6,Suspended
D08721,Brianna Evans,MPV,Yishun,2024-08-09,3.88,Active
D08722,Mr. Scott Stevens DVM,Electric,Punggol,2019-10-17,4.39,Active
D08723,Mrs. Becky Curtis,SUV,Yishun,2024-01-14,4.92,Active
D08724,Christine Robbins,Hatchback,Bedok,2021-06-03,4.98,Active
D08725,Elizabeth Medina,SUV,Tampines,2019-08-11,3.63,Active
D08726,Michael Larson,Premium,Tampines,2020-03-31,4.94,Active
D08727,Robert Garcia,Hatchback,Toa Payoh,2020-06-26,4.71,Active
D08728,Anna Duran,SUV,Tampines,2021-11-14,3.74,Active
D08729,Jordan King,Premium,Singapore,2020-12-18,3.89,Active
D08730,Heidi Potts,Electric,Jurong,2020-11-04,3.83,Active
D08731,Stephen Stevens,Sedan,Bedok,2019-08-22,4.65,Inactive
D08732,Julie Dixon,MPV,Singapore,2021-04-13,4.76,Active
D08733,April Williams,Electric,Woodlands,2019-08-25,4.64,Active
D08734,Brandy Sanders,Electric,Woodlands,2026-02-09,4.46,Active
D08735,Elizabeth Acosta,Electric,Toa Payoh,2020-04-07,4.54,Active
D08736,Karen Moore,Electric,Toa Payoh,2024-07-17,4.59,Active
D08737,Stacey Tucker,MPV,Singapore,2022-08-08,4.71,Active
D08738,Kenneth Hood,Sedan,Punggol,2022-08-08,3.7,Active
D08739,Tiffany Henderson,Hatchback,Singapore,2023-10-28,4.41,Active
D08740,Anthony Jones,Premium,Jurong,2025-07-22,3.65,Active
D08741,Anna Hoffman,Premium,Punggol,2024-04-21,3.86,Active
D08742,Gary Wilson,MPV,Yishun,2023-06-18,4.62,Active
D08743,Dawn Hill,SUV,Bishan,2021-06-06,3.53,Active
D08744,Miguel Dyer,Premium,Tampines,2022-09-30,3.52,Active
D08745,Matthew Rocha,Premium,Woodlands,2019-10-19,4.9,Active
D08746,Jason Shelton,Sedan,Singapore,2019-03-12,4.92,Active
D08747,Jon Martinez,Sedan,Bedok,2022-07-11,4.6,Active
D08748,Rhonda Weber,Sedan,Punggol,2019-11-14,3.96,Active
D08749,Jason Jackson,SUV,Bedok,2026-04-13,3.93,Active
D08750,Sarah Hanson,MPV,Woodlands,2024-03-31,4.0,Active
D08751,Christina Jones,Electric,Ang Mo Kio,2020-10-20,4.47,Active
D08752,Jaime Mason,MPV,Jurong,2021-12-15,4.78,Active
D08753,Cindy Roberson,SUV,Tampines,2020-03-15,4.47,Active
D08754,Kristi Williams,Electric,Woodlands,2019-04-28,3.9,Active
D08755,Anthony Mendez,MPV,Tampines,2020-04-23,4.95,Active
D08756,Monica Weaver,Premium,Punggol,2020-07-23,4.13,Active
D08757,Nichole Jackson,Sedan,Bishan,2024-01-22,4.95,Active
D08758,Matthew Small,Premium,Yishun,2025-07-20,3.52,Active
D08759,Michael Dixon,Sedan,Woodlands,2024-09-29,4.49,Active
D08760,Johnny Bell,MPV,Woodlands,2021-03-05,4.29,Active
D08761,Carl Blake,Sedan,Tampines,2024-03-12,4.3,Active
D08762,Gregory Santos,Hatchback,Jurong,2019-08-27,4.41,Active
D08763,Andrew Cline,Hatchback,Toa Payoh,2019-03-20,4.19,Active
D08764,Melissa Ellis,SUV,Woodlands,2023-01-22,3.88,Active
D08765,Evan Hamilton,MPV,Bedok,2023-05-06,3.65,Active
D08766,William Williams,SUV,Punggol,2020-05-15,4.74,Active
D08767,Timothy Campbell,Electric,Tampines,2022-04-06,4.7,Active
D08768,Eric Gonzalez,SUV,Yishun,2020-07-27,3.58,Active
D08769,Peter Foster,Premium,Bedok,2025-02-27,3.56,Active
D08770,Patricia Oliver,Sedan,Woodlands,2024-01-27,4.26,Active
D08771,Brittany Stout,MPV,Tampines,2025-08-20,4.11,Active
D08772,Felicia Fisher,Hatchback,Toa Payoh,2024-07-17,4.16,Active
D08773,David Dominguez,SUV,Ang Mo Kio,2018-11-28,4.92,Active
D08774,Ashley Baker,Sedan,Yishun,2025-01-25,4.49,Active
D08775,Jordan Cain,Sedan,Singapore,2020-11-22,3.51,Active
D08776,Natalie Walker,Sedan,Singapore,2025-12-08,4.85,Active
D08777,Douglas Robertson,SUV,Jurong,2023-05-06,4.1,Suspended
D08778,Diane Horn,SUV,Woodlands,2022-08-11,4.11,Active
D08779,Carla Wolfe,MPV,Toa Payoh,2024-10-01,4.44,Active
D08780,Jacqueline Stewart,Electric,Tampines,2023-12-16,4.07,Active
D08781,Elizabeth Sandoval,Premium,Bedok,2026-06-01,4.51,Active
D08782,Gabriela Turner,Sedan,Bishan,2021-01-21,4.24,Active
D08783,Erika Carrillo,SUV,Singapore,2020-02-07,3.91,Active
D08784,Matthew Morris,SUV,Toa Payoh,2025-08-27,4.03,Active
D08785,Gene Jenkins,Premium,Bedok,2021-10-06,4.73,Active
D08786,Julie Price,MPV,Tampines,2023-06-13,3.69,Active
D08787,Mandy Smith,Electric,Bishan,2023-11-12,3.72,Active
D08788,Gail Owen,Premium,Toa Payoh,2026-06-18,3.82,Active
D08789,Amanda Buchanan,SUV,Yishun,2021-11-29,4.61,Active
D08790,Johnny Willis,Sedan,Bedok,2021-01-18,4.68,Active
D08791,Danielle Tanner,SUV,Bishan,2019-10-10,4.1,Active
D08792,Katie Beck,SUV,Singapore,2025-10-10,4.29,Active
D08793,Erin Arellano,Electric,Bedok,2022-11-18,4.04,Active
D08794,Alfred Morgan,SUV,Ang Mo Kio,2024-11-24,4.19,Inactive
D08795,Susan Oneal,Sedan,Bedok,2022-09-08,3.68,Active
D08796,Mitchell Jones,SUV,Punggol,2021-10-29,3.95,Active
D08797,Andrew Wilson,Premium,Bishan,2023-10-17,4.46,Active
D08798,Jose Williams,Hatchback,Punggol,2019-08-12,4.48,Active
D08799,Caitlin Richards,SUV,Ang Mo Kio,2023-12-22,4.37,Active
D08800,Karen Walters,Electric,Yishun,2019-01-21,4.25,Active
D08801,Dennis Brown,Electric,Tampines,2019-03-25,3.58,Active
D08802,Natasha Chen,Hatchback,Bishan,2026-05-20,4.15,Suspended
D08803,Maria Brown,Hatchback,Bedok,2026-01-07,3.69,Active
D08804,Heather Hayes,SUV,Bishan,2023-01-04,4.29,Inactive
D08805,Timothy Goodman,MPV,Punggol,2024-05-20,4.99,Active
D08806,Michael Obrien,Sedan,Toa Payoh,2024-08-14,4.36,Active
D08807,Victoria Mathews,Electric,Bedok,2025-09-15,4.6,Active
D08808,Robin Brennan,Premium,Punggol,2019-04-05,3.51,Active
D08809,Michael Swanson,Premium,Toa Payoh,2019-02-28,3.85,Inactive
D08810,Joshua Henson,MPV,Tampines,2023-05-30,4.22,Active
D08811,Taylor Ellison,Premium,Punggol,2023-06-28,4.08,Inactive
D08812,Tina Phillips DDS,SUV,Toa Payoh,2022-12-30,3.58,Active
D08813,Christine Grimes MD,SUV,Toa Payoh,2023-01-03,4.33,Active
D08814,Samantha Peterson,SUV,Punggol,2025-10-20,4.29,Active
D08815,Patrick Harris,SUV,Jurong,2022-02-04,3.76,Active
D08816,Brent Ewing,SUV,Singapore,2018-07-30,4.12,Active
D08817,Leah Wallace,MPV,Ang Mo Kio,2025-08-10,3.92,Active
D08818,Alejandro Cooper,Electric,Bedok,2021-01-20,3.67,Active
D08819,Jason Salazar,SUV,Yishun,2024-09-29,3.53,Active
D08820,Kimberly Gamble,Electric,Punggol,2021-09-14,4.0,Active
D08821,Lauren Rich,Electric,Bedok,2020-03-03,4.91,Active
D08822,Jasmine Dixon,SUV,Punggol,2020-11-11,4.83,Inactive
D08823,Sandy White,Premium,Bishan,2022-05-22,3.92,Active
D08824,Ashley Andrews,Sedan,Bedok,2019-09-06,3.69,Suspended
D08825,Bethany Blair,Premium,Yishun,2023-07-23,4.31,Active
D08826,Timothy Cline,SUV,Yishun,2020-08-17,3.63,Active
D08827,Jeremy Johnson,Electric,Yishun,2024-04-25,3.76,Active
D08828,Carolyn Larson,MPV,Ang Mo Kio,2026-05-17,4.23,Active
D08829,Tara Bradley,Electric,Bishan,2026-04-12,4.66,Active
D08830,Alec Phillips,SUV,Yishun,2023-05-02,4.74,Active
D08831,Traci Jackson,Electric,Woodlands,2022-01-16,4.26,Active
D08832,Chad Wilson,SUV,Bishan,2018-08-14,3.64,Active
D08833,Heather Coffey,Electric,Tampines,2020-12-09,4.16,Active
D08834,Stacy Steele,MPV,Bishan,2024-08-26,4.87,Active
D08835,Caitlyn Fitzpatrick,SUV,Ang Mo Kio,2020-09-07,4.72,Inactive
D08836,Victoria Nelson,Premium,Jurong,2024-05-07,4.18,Active
D08837,Erica James DDS,Premium,Punggol,2022-10-14,4.59,Active
D08838,Mitchell Smith,Hatchback,Bishan,2020-05-21,4.1,Active
D08839,Kevin Henry,Sedan,Tampines,2020-10-20,3.57,Active
D08840,James Knight,MPV,Ang Mo Kio,2025-10-18,4.41,Active
D08841,Ronald Gonzalez,Electric,Ang Mo Kio,2022-02-10,3.54,Active
D08842,Eddie Johnson,SUV,Jurong,2023-04-23,4.68,Active
D08843,Larry Barrett,Sedan,Singapore,2024-06-27,4.78,Active
D08844,Brian Drake,Premium,Punggol,2023-06-05,3.98,Active
D08845,Ryan Lee,Sedan,Singapore,2025-01-28,4.73,Active
D08846,Mark Perez,Hatchback,Bishan,2024-12-27,3.85,Active
D08847,Christopher Gardner,Sedan,Bishan,2020-10-19,4.99,Active
D08848,Brandi Ruiz,MPV,Ang Mo Kio,2024-11-17,4.05,Active
D08849,Ashley Green,MPV,Tampines,2026-03-06,4.04,Active
D08850,Christopher Bernard,Sedan,Bedok,2021-02-01,4.63,Inactive
D08851,James Livingston,Premium,Ang Mo Kio,2024-02-05,4.92,Active
D08852,Steve Ramos,Sedan,Woodlands,2024-08-23,3.89,Active
D08853,Matthew Kemp,Electric,Bishan,2026-03-13,3.61,Active
D08854,Krista Martinez,Electric,Bedok,2025-01-28,4.68,Active
D08855,Madeline Johnson,MPV,Woodlands,2025-10-02,3.61,Active
D08856,Emma Dudley,Premium,Yishun,2021-08-03,3.97,Active
D08857,Jennifer Martinez,MPV,Tampines,2020-03-09,3.67,Active
D08858,James Holden,MPV,Punggol,2026-03-09,4.12,Active
D08859,Dana Flowers,SUV,Singapore,2019-04-09,3.81,Active
D08860,David Kramer,Hatchback,Tampines,2022-06-18,4.62,Inactive
D08861,Monica Moon,Premium,Singapore,2021-08-03,3.64,Active
D08862,Andre Lee,Sedan,Ang Mo Kio,2022-04-07,3.59,Active
D08863,Michael Lynn,Sedan,Ang Mo Kio,2019-10-28,4.95,Inactive
D08864,David Johnson,Sedan,Tampines,2021-10-07,4.4,Active
D08865,Rachel Edwards,Electric,Toa Payoh,2022-10-25,4.78,Active
D08866,Stephen Harding,MPV,Bishan,2021-12-07,4.36,Active
D08867,James Smith,Sedan,Yishun,2023-03-23,4.15,Active
D08868,Alec Silva,Premium,Punggol,2021-05-03,4.94,Active
D08869,Robin Hopkins,MPV,Bishan,2026-06-18,4.43,Active
D08870,Belinda Bell,SUV,Woodlands,2018-09-04,4.82,Active
D08871,Cindy Kirby,SUV,Yishun,2023-09-10,4.16,Active
D08872,Larry Brooks,Premium,Jurong,2023-05-04,4.74,Active
D08873,Connie Hunt,SUV,Bishan,2021-05-05,4.34,Active
D08874,Jennifer Hayes,Hatchback,Bishan,2023-02-18,4.95,Active
D08875,Darren Wilson,SUV,Ang Mo Kio,2024-09-24,4.18,Active
D08876,Craig Black,MPV,Woodlands,2026-06-09,4.24,Active
D08877,Cynthia Flores,Premium,Ang Mo Kio,2020-11-15,4.0,Active
D08878,Jamie Jackson,Electric,Bedok,2020-04-03,4.85,Suspended
D08879,Rachel Quinn,Sedan,Tampines,2019-03-31,3.97,Active
D08880,Melinda Hayes,Hatchback,Bedok,2023-11-21,4.56,Active
D08881,Mr. Eric Gaines DDS,Electric,Ang Mo Kio,2021-07-25,4.76,Active
D08882,Morgan Smith,Sedan,Punggol,2019-07-25,4.14,Active
D08883,Michael Sanchez,Sedan,Tampines,2019-02-23,4.08,Inactive
D08884,Amber Munoz,MPV,Woodlands,2023-06-29,3.77,Active
D08885,Stephanie Crosby,SUV,Toa Payoh,2018-09-01,3.89,Active
D08886,Teresa Ryan,Electric,Tampines,2020-04-18,3.93,Active
D08887,Austin Martinez,Hatchback,Bedok,2023-01-27,3.93,Active
D08888,Jordan Johnson,Hatchback,Jurong,2019-11-08,4.85,Suspended
D08889,Jessica Park,Hatchback,Tampines,2022-10-28,3.79,Inactive
D08890,Javier Estrada,Premium,Ang Mo Kio,2021-01-10,3.55,Active
D08891,Kevin Conner,Electric,Bishan,2022-03-09,4.77,Active
D08892,Susan Sampson,Electric,Ang Mo Kio,2026-07-19,3.74,Active
D08893,Joshua James,Electric,Singapore,2025-11-08,3.74,Active
D08894,Stephanie Jones,Electric,Punggol,2025-06-20,4.82,Inactive
D08895,David Bishop,MPV,Singapore,2019-08-05,4.41,Active
D08896,Michelle Thomas,Hatchback,Ang Mo Kio,2020-05-14,4.89,Active
D08897,Diana Martinez,Sedan,Singapore,2025-05-29,3.74,Active
D08898,Lori Rice,Electric,Ang Mo Kio,2025-04-04,4.74,Active
D08899,Jimmy Munoz,Hatchback,Toa Payoh,2025-05-16,4.37,Active
D08900,Laura Flynn,Premium,Toa Payoh,2019-01-06,3.73,Active
D08901,Jeffrey Keller,Electric,Toa Payoh,2022-07-19,4.77,Active
D08902,Nichole White,SUV,Woodlands,2023-09-16,4.99,Active
D08903,Antonio Franklin,Premium,Jurong,2022-09-12,4.22,Active
D08904,Jennifer Day,Electric,Woodlands,2026-06-20,4.07,Active
D08905,Robert Flynn,Premium,Tampines,2023-12-18,4.98,Active
D08906,Paul Price,Premium,Tampines,2023-10-30,4.95,Active
D08907,Courtney Fields,SUV,Punggol,2026-03-19,4.35,Inactive
D08908,Andrea Hancock,SUV,Woodlands,2018-09-26,4.96,Active
D08909,David Mccormick,Hatchback,Ang Mo Kio,2019-05-26,4.73,Inactive
D08910,Mary Rice,Premium,Yishun,2021-06-05,4.4,Inactive
D08911,Kimberly Kelly,Hatchback,Woodlands,2021-02-02,4.12,Active
D08912,Brooke Jones,Premium,Toa Payoh,2022-12-12,4.7,Active
D08913,Jeffrey Snyder,Sedan,Punggol,2020-02-04,4.27,Active
D08914,Jeffrey Dougherty,Electric,Toa Payoh,2023-03-11,4.2,Active
D08915,Michael Phillips,Premium,Yishun,2019-04-04,3.68,Active
D08916,Donna Weaver,Sedan,Toa Payoh,2022-10-11,4.53,Active
D08917,Julie Flores,SUV,Ang Mo Kio,2020-06-23,4.16,Active
D08918,Stephanie Smith,Electric,Bishan,2024-10-13,3.89,Inactive
D08919,Catherine Edwards,SUV,Bishan,2023-03-09,4.13,Active
D08920,Sheri Wiggins,Sedan,Bishan,2018-09-16,4.31,Active
D08921,Candice Williams,Premium,Bishan,2021-11-02,4.64,Active
D08922,Jamie Lambert,Premium,Bedok,2023-11-10,4.03,Active
D08923,Daniel Hansen,Premium,Bedok,2022-02-13,4.96,Active
D08924,Kimberly Clarke,SUV,Tampines,2022-12-13,3.66,Inactive
D08925,Zachary Garcia,MPV,Toa Payoh,2025-02-13,4.3,Active
D08926,Joel Chen,Sedan,Bishan,2021-06-23,4.7,Active
D08927,Ruth Kelly,Electric,Bedok,2026-05-19,4.13,Active
D08928,Misty Lee,SUV,Bishan,2022-01-22,4.67,Active
D08929,Jennifer Brooks,SUV,Bedok,2023-02-26,4.19,Active
D08930,Suzanne Young,Hatchback,Jurong,2023-12-19,3.58,Active
D08931,William Henry,Sedan,Bishan,2020-10-28,3.56,Active
D08932,Carol Johnson,Hatchback,Jurong,2021-12-31,4.44,Active
D08933,Robert Michael,SUV,Punggol,2021-12-06,4.7,Active
D08934,Jamie Miller,Sedan,Ang Mo Kio,2025-02-09,4.71,Active
D08935,Jacob Tyler,Electric,Yishun,2021-01-28,3.79,Active
D08936,Veronica Gonzalez,Sedan,Woodlands,2026-04-05,4.0,Active
D08937,Laura Adams,Sedan,Yishun,2021-11-25,4.65,Active
D08938,Taylor Harmon,MPV,Jurong,2021-06-29,3.97,Active
D08939,Michael Davis,MPV,Singapore,2026-06-30,3.5,Active
D08940,Matthew Deleon,Electric,Bedok,2022-10-06,4.84,Active
D08941,Tracy Romero,SUV,Bishan,2022-12-26,4.1,Active
D08942,Joann Guerrero,Electric,Tampines,2025-05-28,4.69,Active
D08943,Matthew Hernandez,MPV,Bishan,2019-05-16,3.83,Active
D08944,William Christensen,Hatchback,Woodlands,2019-09-29,4.71,Active
D08945,Robert Chavez,Sedan,Punggol,2019-07-01,4.27,Active
D08946,Steven Lewis,MPV,Woodlands,2025-02-21,3.56,Active
D08947,Nicholas Steele,Hatchback,Jurong,2021-07-15,3.98,Inactive
D08948,Michael Bell,Premium,Toa Payoh,2023-02-04,4.8,Active
D08949,Lorraine Kennedy,Sedan,Bishan,2020-03-11,4.86,Active
D08950,Laura Sandoval,MPV,Punggol,2023-11-16,4.59,Active
D08951,Joel Moore,SUV,Woodlands,2026-03-02,3.59,Active
D08952,Michael Johnson,Electric,Tampines,2022-02-06,3.63,Active
D08953,Jodi Montgomery,Electric,Punggol,2022-03-20,3.87,Active
D08954,Michael Case,Sedan,Bedok,2018-11-14,4.01,Active
D08955,Cory Sanders,SUV,Toa Payoh,2019-07-17,4.59,Active
D08956,Joseph Fernandez,Sedan,Yishun,2020-10-28,4.02,Active
D08957,Emily Osborne,MPV,Jurong,2024-12-12,3.99,Active
D08958,Angela Burke,Electric,Singapore,2023-01-22,3.93,Active
D08959,Anna Watson,Sedan,Woodlands,2021-12-29,4.84,Active
D08960,Timothy Dawson,Premium,Woodlands,2019-06-18,3.73,Active
D08961,Kelli Hill,Premium,Woodlands,2025-04-10,3.69,Active
D08962,Eric Fischer,Electric,Tampines,2026-01-07,4.78,Active
D08963,Lucas James,Sedan,Tampines,2025-06-21,3.55,Active
D08964,Rachel Guzman,MPV,Toa Payoh,2023-09-07,4.98,Active
